RegionCode,RegionName,CountryCode,CountryName,Year,Sex,SuicideCount,CauseSpecificDeathPercentage,StdDeathRate,DeathRatePer100K,Population,GDP,GDPPerCapita,GNI,GNIPerCapita,InflationRate,EmploymentPopulationRatio
NAC,North America and the Caribbean,PRI,Puerto Rico,1997,Male,254,1.53067374,14.56633746,14.56862251,3759430,48187039000,12817.64496,31973962043,12950,,41.117
NAC,North America and the Caribbean,PRI,Puerto Rico,1997,Female,19,0.15360983,0.94476112,1.01148461,3759430,48187039000,12817.64496,31973962043,12950,,41.117
NAC,North America and the Caribbean,PRI,Puerto Rico,1998,Male,290,1.69660095,16.21966957,16.5416536,3781101,54086400000,14304.40499,32852059828,13290,,41.15
NAC,North America and the Caribbean,PRI,Puerto Rico,1998,Female,31,0.24279449,1.56332287,1.63975875,3781101,54086400000,14304.40499,32852059828,13290,,41.15
NAC,North America and the Caribbean,PRI,Puerto Rico,1999,Male,257,1.56326034,14.29459919,14.60201553,3800081,57841000000,15220.99134,36457505440,14410,,41.74
NAC,North America and the Caribbean,PRI,Puerto Rico,1999,Female,32,0.25544823,1.54292055,1.68447738,3800081,57841000000,15220.99134,36457505440,14410,,41.74
NAC,North America and the Caribbean,PRI,Puerto Rico,2000,Male,278,1.74032803,15.50085864,15.76363171,3810605,61701800000,16192.12697,40191416201,15400,,41.309
NAC,North America and the Caribbean,PRI,Puerto Rico,2000,Female,27,0.21790009,1.33381745,1.41702381,3810605,61701800000,16192.12697,40191416201,15400,,41.309
NAC,North America and the Caribbean,PRI,Puerto Rico,2001,Male,255,1.5477997,14.03800844,14.46271031,3818774,69208400000,18123.1987,41824360367,15830,,40.818
NAC,North America and the Caribbean,PRI,Puerto Rico,2001,Female,34,0.26969144,1.65136564,1.78276205,3818774,69208400000,18123.1987,41824360367,15830,,40.818
NAC,North America and the Caribbean,PRI,Puerto Rico,2002,Male,203,1.29028157,11.02920987,11.539933,3823701,71623500000,18731.45939,43000194334,16030,,40.684
NAC,North America and the Caribbean,PRI,Puerto Rico,2002,Female,37,0.30350258,1.82474644,1.9420411,3823701,71623500000,18731.45939,43000194334,16030,,40.684
NAC,North America and the Caribbean,PRI,Puerto Rico,2003,Male,240,1.53295861,13.09699617,13.69173738,3826095,74827400000,19557.12025,46570771995,16480,,41.208
NAC,North America and the Caribbean,PRI,Puerto Rico,2003,Female,22,0.17535469,1.13699408,1.1574208,3826095,74827400000,19557.12025,46570771995,16480,,41.208
NAC,North America and the Caribbean,PRI,Puerto Rico,2004,Male,256,1.59630854,14.08384804,14.65786203,3826878,80322313000,20988.99233,54580406957,18710,,41.858
NAC,North America and the Caribbean,PRI,Puerto Rico,2004,Female,23,0.17864078,1.15778004,1.21339888,3826878,80322313000,20988.99233,54580406957,18710,,41.858
NAC,North America and the Caribbean,PRI,Puerto Rico,2005,Male,249,1.52023933,13.57427619,14.29925058,3821362,83914521300,21959.3227,56348853380,19190,,42.286
NAC,North America and the Caribbean,PRI,Puerto Rico,2005,Female,41,0.31173966,1.89538193,2.16869828,3821362,83914521300,21959.3227,56348853380,19190,,42.286
NAC,North America and the Caribbean,PRI,Puerto Rico,2006,Male,244,1.56060122,13.30230186,14.0412502,3805214,87276164400,22935.94116,57180718713,19860,,42.03
NAC,North America and the Caribbean,PRI,Puerto Rico,2006,Female,22,0.17500597,1.11130686,1.16646148,3805214,87276164400,22935.94116,57180718713,19860,,42.03
NAC,North America and the Caribbean,PRI,Puerto Rico,2007,Male,228,1.42242186,12.64302273,13.14205116,3782995,89524131600,23664.88235,60006677117,20720,,41.088
NAC,North America and the Caribbean,PRI,Puerto Rico,2007,Female,43,0.32724505,2.06858774,2.28546888,3782995,89524131600,23664.88235,60006677117,20720,,41.088
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,Male,253,1.60492261,13.63927179,14.60905195,3760866,93639300000,24898.33459,61529115693,20610,,39.657
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,Female,47,0.35858701,2.19115629,2.50502738,3760866,93639300000,24898.33459,61529115693,20610,,39.657
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,Male,302,1.8741467,16.11226454,17.48730578,3740410,96385600000,25768.72589,62025470735,20150,,36.72
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,Female,29,0.22498061,1.48479649,1.55116297,3740410,96385600000,25768.72589,62025470735,20150,,36.72
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,Male,241,1.52473744,12.91590248,14.01865354,3721525,98381300000,26435.74879,62977342849,20210,,35.154
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,Female,45,0.33723022,2.1250789,2.41843947,3721525,98381300000,26435.74879,62977342849,20210,,35.154
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,Male,216,1.33168927,11.64951649,12.63769825,3678732,1.00E+11,27278.88305,65001694660,20840,,34.141
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,Female,42,0.31023785,2.18306519,2.26942384,3678732,1.00E+11,27278.88305,65001694660,20840,,34.141
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,Male,204,1.27476098,10.89926138,12.02020101,3634488,1.02E+11,27944.73389,67902788184,21840,,34.525
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,Female,44,0.32206119,2.08528666,2.39204926,3634488,1.02E+11,27944.73389,67902788184,21840,,34.525
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,Male,204,1.29408779,10.58435407,12.14185255,3593077,1.02E+11,28513.16574,68861354215,22320,,34.503
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,Female,37,0.2793507,1.89550112,2.02881354,3593077,1.02E+11,28513.16574,68861354215,22320,,34.503
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,Male,188,1.15486209,9.87438381,11.36425458,3534874,1.02E+11,28981.45733,68166124320,22620,,34.56
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,Female,32,0.23066388,1.51448009,1.77841307,3534874,1.02E+11,28981.45733,68166124320,22620,,34.56
NAC,North America and the Caribbean,PRI,Puerto Rico,2015,Male,201,1.32655755,10.56129954,12.4258698,3473232,1.03E+11,29763.4883,67441254456,22900,,35.218
NAC,North America and the Caribbean,PRI,Puerto Rico,2015,Female,25,0.1933189,1.2584457,1.41729864,3473232,1.03E+11,29763.4883,67441254456,22900,,35.218
NAC,North America and the Caribbean,PRI,Puerto Rico,2016,Male,169,1.06503655,9.28731059,10.77892051,3406672,1.04E+11,30627.1634,67145380097,23040,,35.368
NAC,North America and the Caribbean,PRI,Puerto Rico,2016,Female,19,0.14105419,0.99355135,1.10771283,3406672,1.04E+11,30627.1634,67145380097,23040,,35.368
NAC,North America and the Caribbean,PRI,Puerto Rico,2017,Male,212,1.26832187,11.17459038,14.06104084,3325286,1.03E+11,31108.75275,66496604273,22940,,35.68
NAC,North America and the Caribbean,PRI,Puerto Rico,2017,Female,35,0.24889774,1.86257921,2.11357252,3325286,1.03E+11,31108.75275,66496604273,22940,,35.68
NAC,North America and the Caribbean,PRI,Puerto Rico,2021,Male,171,0.94789357,10.47253712,12.7691986,3262693,1.06E+11,32601.56564,73292626279,24800,,37.365
NAC,North America and the Caribbean,PRI,Puerto Rico,2021,Female,26,0.17382003,1.88746378,1.7460375,3262693,1.06E+11,32601.56564,73292626279,24800,,37.365
EU,Europe,RUS,Russian Federation,1991,Male,30923,3.73471596,43.28059837,44.50562815,148394216,5.18E+11,3490.452393,5.11E+11,7840,,63.191
EU,Europe,RUS,Russian Federation,1991,Female,8465,0.98125701,8.85208173,10.74733665,148394216,5.18E+11,3490.452393,5.11E+11,7840,,63.191
EU,Europe,RUS,Russian Federation,1992,Male,36980,4.05927107,50.7025688,53.1608266,148538197,4.60E+11,3098.802734,4.58E+11,6800,,62.525
EU,Europe,RUS,Russian Federation,1992,Female,9145,1.02014636,9.63580635,11.61303759,148538197,4.60E+11,3098.802734,4.58E+11,6800,,62.525
CSA,Central and South America,SLV,El Salvador,1991,Male,320,1.95491478,16.57231219,12.28948024,5461070,5252342400,961.778992,4994288124,2880,14.40267488,56.306
CSA,Central and South America,SLV,El Salvador,1991,Female,154,1.43562972,5.38331732,5.62385126,5461070,5252342400,961.778992,4994288124,2880,14.40267488,56.306
CSA,Central and South America,SLV,El Salvador,1992,Male,281,1.68374378,13.26150178,10.80187591,5552206,5813399300,1047.043157,5723741511,3130,11.21448138,56.347
CSA,Central and South America,SLV,El Salvador,1992,Female,149,1.32905182,5.12932333,5.49126557,5552206,5813399300,1047.043157,5723741511,3130,11.21448138,56.347
CSA,Central and South America,SLV,El Salvador,1993,Male,276,1.60120671,11.96302998,10.38452856,5630987,6680269200,1186.340725,6407435789,3350,18.50668833,55.873
CSA,Central and South America,SLV,El Salvador,1993,Female,153,1.32513425,5.35861911,5.52007793,5630987,6680269200,1186.340725,6407435789,3350,18.50668833,55.873
CSA,Central and South America,SLV,El Salvador,1995,Male,427,2.4162517,17.22452239,15.62984429,5748195,8921947100,1552.130208,8313019721,3780,10.02965645,57.167
CSA,Central and South America,SLV,El Salvador,1995,Female,204,1.77561145,6.6755068,7.04262063,5748195,8921947100,1552.130208,8313019721,3780,10.02965645,57.167
CSA,Central and South America,SLV,El Salvador,1996,Male,378,2.22759149,16.03838457,13.70510671,5797140,9586327800,1653.630549,9045000962,3840,9.788920402,55.742
CSA,Central and South America,SLV,El Salvador,1996,Female,168,1.40762463,5.44676048,5.73017623,5797140,9586327800,1653.630549,9045000962,3840,9.788920402,55.742
CSA,Central and South America,SLV,El Salvador,1997,Male,379,2.23757232,16.18628693,13.62605503,5842638,10221705900,1749.501835,9725746174,3980,4.490136279,55.325
CSA,Central and South America,SLV,El Salvador,1997,Female,198,1.62348311,6.50805497,6.67824229,5842638,10221705900,1749.501835,9725746174,3980,4.490136279,55.325
CSA,Central and South America,SLV,El Salvador,1998,Male,345,1.94289576,14.68215484,12.31240094,5885083,10936669900,1858.371394,10150796195,4110,2.547059776,57.875
CSA,Central and South America,SLV,El Salvador,1998,Female,167,1.37143796,5.45624225,5.57463654,5885083,10936669900,1858.371394,10150796195,4110,2.547059776,57.875
CSA,Central and South America,SLV,El Salvador,1999,Male,346,2.09913244,14.51357229,12.26855513,5923852,11284197000,1904.874902,10587396548,4180,0.51482713,57.324
CSA,Central and South America,SLV,El Salvador,1999,Female,169,1.4575248,5.48387877,5.58748615,5923852,11284197000,1904.874902,10587396548,4180,0.51482713,57.324
CSA,Central and South America,SLV,El Salvador,2000,Male,320,1.91570881,13.13632203,11.28273403,5958482,11784927700,1977.840614,11209909098,4320,2.271287568,57.027
CSA,Central and South America,SLV,El Salvador,2000,Female,143,1.24749193,4.67153703,4.68585442,5958482,11784927700,1977.840614,11209909098,4320,2.271287568,57.027
CSA,Central and South America,SLV,El Salvador,2001,Male,362,2.12005857,14.77187014,12.70191037,5988095,12282533600,2051.158774,11575739686,4430,3.750820575,56.522
CSA,Central and South America,SLV,El Salvador,2001,Female,153,1.22409793,4.98403903,4.97231752,5988095,12282533600,2051.158774,11575739686,4430,3.750820575,56.522
CSA,Central and South America,SLV,El Salvador,2002,Male,306,1.91693291,12.57836399,10.69333337,6011275,12664190300,2106.739469,11942491886,4530,1.865525036,56.469
CSA,Central and South America,SLV,El Salvador,2002,Female,133,1.15521584,4.24460218,4.28957121,6011275,12664190300,2106.739469,11942491886,4530,1.865525036,56.469
CSA,Central and South America,SLV,El Salvador,2003,Male,388,2.27499267,15.85804174,13.51192758,6026849,13243892200,2197.482001,12738311030,4650,2.120390917,57.412
CSA,Central and South America,SLV,El Salvador,2003,Female,139,1.12641815,4.41033749,4.45150708,6026849,13243892200,2197.482001,12738311030,4650,2.120390917,57.412
CSA,Central and South America,SLV,El Salvador,2004,Male,349,1.98487175,14.23892176,12.11652416,6035655,13724810900,2273.955503,13675886880,4810,4.451943924,56.102
CSA,Central and South America,SLV,El Salvador,2004,Female,117,0.93787575,3.60932212,3.72204056,6035655,13724810900,2273.955503,13675886880,4810,4.451943924,56.102
CSA,Central and South America,SLV,El Salvador,2005,Male,338,1.86379928,13.65123001,11.70136861,6037817,14698000000,2434.323531,14616692063,5090,4.690948709,56.228
CSA,Central and South America,SLV,El Salvador,2005,Female,119,0.92983279,3.63177764,3.76156959,6037817,14698000000,2434.323531,14616692063,5090,4.690948709,56.228
CSA,Central and South America,SLV,El Salvador,2006,Male,293,1.58807588,11.56857723,10.11634487,6034436,15999890000,2651.430888,15607743784,5510,4.037123594,56.969
CSA,Central and South America,SLV,El Salvador,2006,Female,118,0.90748289,3.66091099,3.70708732,6034436,15999890000,2651.430888,15607743784,5510,4.037123594,56.969
CSA,Central and South America,SLV,El Salvador,2007,Male,389,2.12382616,15.62596958,13.39648854,6044131,17011750000,2814.589889,16378282418,5760,4.578085724,57.513
CSA,Central and South America,SLV,El Salvador,2007,Female,112,0.85935702,3.40178138,3.49774396,6044131,17011750000,2814.589889,16378282418,5760,4.578085724,57.513
CSA,Central and South America,SLV,El Salvador,2008,Male,374,2.05088835,14.65851381,12.84737287,6068099,17986890000,2964.17214,17573853676,6000,6.707922935,57.369
CSA,Central and South America,SLV,El Salvador,2008,Female,116,0.86839347,3.56510006,3.60173952,6068099,17986890000,2964.17214,17573853676,6000,6.707922935,57.369
CSA,Central and South America,SLV,El Salvador,2009,Male,393,2.06007234,15.43484533,13.46528167,6091188,17601620000,2889.685887,17340255624,5830,1.055950297,55.993
CSA,Central and South America,SLV,El Salvador,2009,Female,113,0.81913737,3.36930921,3.48866539,6091188,17601620000,2889.685887,17340255624,5830,1.055950297,55.993
CSA,Central and South America,SLV,El Salvador,2010,Male,304,1.65703696,11.79877262,10.38790984,6114034,18447920000,3017.307395,17821316580,6020,1.179335769,56.942
CSA,Central and South America,SLV,El Salvador,2010,Female,95,0.66713483,2.80728921,2.91643821,6114034,18447920000,3017.307395,17821316580,6020,1.179335769,56.942
CSA,Central and South America,SLV,El Salvador,2011,Male,372,1.96347514,13.49826268,12.67537247,6137349,20283780000,3304.974183,18997876792,6340,5.128923767,56.985
CSA,Central and South America,SLV,El Salvador,2011,Female,118,0.83005065,3.45127496,3.60223729,6137349,20283780000,3304.974183,18997876792,6340,5.128923767,56.985
CSA,Central and South America,SLV,El Salvador,2012,Male,398,2.23006668,14.86229894,13.52022037,6161289,21386150000,3471.051269,20050830475,6350,1.729734816,57.855
CSA,Central and South America,SLV,El Salvador,2012,Female,116,0.81260946,3.33215849,3.52135871,6161289,21386150000,3471.051269,20050830475,6350,1.729734816,57.855
CSA,Central and South America,SLV,El Salvador,2013,Male,389,2.05331222,14.75452466,13.17184003,6185642,21990960000,3555.1621,20962312698,6650,0.757669185,58.257
CSA,Central and South America,SLV,El Salvador,2013,Female,98,0.64043916,2.82899798,2.95821729,6185642,21990960000,3555.1621,20962312698,6650,0.757669185,58.257
CSA,Central and South America,SLV,El Salvador,2014,Male,278,1.3030232,10.55184171,9.38099916,6209526,22593470000,3638.517658,21428592919,7000,1.141344675,56.903
CSA,Central and South America,SLV,El Salvador,2014,Female,108,0.66918644,3.1909731,3.24160103,6209526,22593470000,3638.517658,21428592919,7000,1.141344675,56.903
CSA,Central and South America,SLV,El Salvador,2015,Male,257,1.07806536,9.3241774,8.64089483,6231066,23438240000,3761.51368,21764575106,7350,-0.731384487,56.312
CSA,Central and South America,SLV,El Salvador,2015,Female,89,0.52260716,2.49189555,2.65600921,6231066,23438240000,3761.51368,21764575106,7350,-0.731384487,56.312
CSA,Central and South America,SLV,El Salvador,2016,Male,215,0.95301418,7.84354702,7.20101551,6250510,24191430000,3870.312982,22295959534,7750,0.604049087,56.599
CSA,Central and South America,SLV,El Salvador,2016,Female,53,0.3237432,1.523321,1.57249172,6250510,24191430000,3870.312982,22295959534,7750,0.604049087,56.599
CSA,Central and South America,SLV,El Salvador,2017,Male,207,0.91853035,7.58458526,6.90504068,6266654,24979190000,3986.049014,23014901400,8140,1.012354033,56.346
CSA,Central and South America,SLV,El Salvador,2017,Female,61,0.35262154,1.7586173,1.79924337,6266654,24979190000,3986.049014,23014901400,8140,1.012354033,56.346
CSA,Central and South America,SLV,El Salvador,2018,Male,186,0.86547857,6.80047752,6.17852345,6276342,26020850000,4145.862351,24507989106,8510,1.090330006,56.282
CSA,Central and South America,SLV,El Salvador,2018,Female,46,0.28789586,1.31062209,1.34885019,6276342,26020850000,4145.862351,24507989106,8510,1.090330006,56.282
EU,Europe,SRB,Serbia,1998,Male,1015,1.96180757,22.89251078,27.53275584,7567745,19457979423,2571.17271,22596216324,6000,30.1596998,48.05
EU,Europe,SRB,Serbia,1998,Female,445,0.93412822,8.27764004,11.46544637,7567745,19457979423,2571.17271,22596216324,6000,30.1596998,48.05
EU,Europe,SRB,Serbia,1999,Male,1092,2.08269759,24.28863084,29.7613613,7540401,19388663551,2571.30404,19716956262,5530,42.45390546,48.306
EU,Europe,SRB,Serbia,1999,Female,480,0.979352,8.78234832,12.3992112,7540401,19388663551,2571.30404,19716956262,5530,42.45390546,48.306
EU,Europe,SRB,Serbia,2000,Male,1072,1.9943815,23.53865091,29.32345162,7516346,6875845987,914.7857199,12094853402,6020,71.12062879,48.575
EU,Europe,SRB,Serbia,2000,Female,474,0.94251457,8.41038305,12.27798286,7516346,6875845987,914.7857199,12094853402,6020,71.12062879,48.575
EU,Europe,SRB,Serbia,2001,Male,1026,2.00940071,22.49206147,28.12089133,7503433,12960546471,1727.282228,11546285266,6490,95.00522581,48.117
EU,Europe,SRB,Serbia,2001,Female,417,0.86969217,7.37366705,10.81740123,7503433,12960546471,1727.282228,11546285266,6490,95.00522581,48.117
EU,Europe,SRB,Serbia,2002,Male,1053,1.997875,22.5080647,28.8715422,7496522,17120906918,2283.846685,11380023089,7200,19.49083216,47.246
EU,Europe,SRB,Serbia,2002,Female,396,0.79075061,6.8424634,10.27812983,7496522,17120906918,2283.846685,11380023089,7200,19.49083216,47.246
EU,Europe,SRB,Serbia,2003,Male,998,1.87933112,21.65844,27.43424646,7480591,22482365322,3005.426352,17893888479,7600,9.876178897,46.208
EU,Europe,SRB,Serbia,2003,Female,383,0.75331419,6.67000785,9.96668577,7480591,22482365322,3005.426352,17893888479,7600,9.876178897,46.208
EU,Europe,SRB,Serbia,2004,Male,979,1.83357369,20.53556546,26.97568661,7463157,26141968161,3502.802924,24284459530,8420,11.02636272,44.034
EU,Europe,SRB,Serbia,2004,Female,367,0.72063935,6.40877861,9.57234068,7463157,26141968161,3502.802924,24284459530,8420,11.02636272,44.034
EU,Europe,SRB,Serbia,2005,Male,1010,1.85880448,20.93783677,27.91566705,7440769,27683225959,3720.479155,28195699761,8970,16.11998065,42.488
EU,Europe,SRB,Serbia,2005,Female,432,0.82387718,7.33347448,11.30082724,7440769,27683225959,3720.479155,28195699761,8970,16.11998065,42.488
EU,Europe,SRB,Serbia,2006,Male,1022,1.95317726,21.23526632,28.35975712,7411569,32482070360,4382.617279,30601831188,9910,11.724023,42.281
EU,Europe,SRB,Serbia,2006,Female,422,0.83466841,7.10390456,11.0823082,7411569,32482070360,4382.617279,30601831188,9910,11.724023,42.281
EU,Europe,SRB,Serbia,2007,Male,969,1.85429703,20.11148648,26.9994876,7381579,43170990616,5848.476405,35688791304,10890,6.391706444,43.843
EU,Europe,SRB,Serbia,2007,Female,385,0.76165229,6.53527655,10.15128848,7381579,43170990616,5848.476405,35688791304,10890,6.391706444,43.843
EU,Europe,SRB,Serbia,2008,Male,903,1.74469154,19.07125165,25.26712358,7350222,52194221469,7101.040141,44341459437,12290,12.41098678,45.584
EU,Europe,SRB,Serbia,2008,Female,387,0.75950858,6.74349086,10.24783339,7350222,52194221469,7101.040141,44341459437,12290,12.41098678,45.584
EU,Europe,SRB,Serbia,2009,Male,1000,1.90923497,20.6379641,28.08950891,7320807,45162894381,6169.114195,47243259220,12350,8.116950922,42.759
EU,Europe,SRB,Serbia,2009,Female,376,0.72835752,6.53047242,9.99798179,7320807,45162894381,6169.114195,47243259220,12350,8.116950922,42.759
EU,Europe,SRB,Serbia,2010,Male,905,1.74071937,18.05587893,25.51902309,7291436,41819468692,5735.422857,45359664259,12530,6.142553602,40.153
EU,Europe,SRB,Serbia,2010,Female,304,0.59350657,4.83722309,8.1173556,7291436,41819468692,5735.422857,45359664259,12530,6.142553602,40.153
EU,Europe,SRB,Serbia,2011,Male,909,1.74425298,18.38898897,25.80414399,7234099,49258136129,6809.159804,44776695247,13220,11.13739763,38.374
EU,Europe,SRB,Serbia,2011,Female,347,0.68278861,5.81765539,9.34954892,7234099,49258136129,6809.159804,44776695247,13220,11.13739763,38.374
EU,Europe,SRB,Serbia,2012,Male,934,1.79930263,19.01615111,26.64222976,7199077,43309252921,6015.945228,43782430121,13470,7.330385896,38.196
EU,Europe,SRB,Serbia,2012,Female,311,0.61595136,5.15410021,8.42050674,7199077,43309252921,6015.945228,43782430121,13470,7.330385896,38.196
EU,Europe,SRB,Serbia,2013,Male,902,1.77175408,18.34820597,25.85663727,7164132,48394239475,6755.073675,46249307627,14060,7.694263629,39.956
EU,Europe,SRB,Serbia,2013,Female,296,0.5993116,5.17246188,8.05296237,7164132,48394239475,6755.073675,46249307627,14060,7.694263629,39.956
EU,Europe,SRB,Serbia,2014,Male,857,1.68006273,17.14701554,24.67787739,7130576,47062202419,6600.056211,44485591650,14100,2.082447939,41.9
EU,Europe,SRB,Serbia,2014,Female,277,0.55138643,4.66674598,7.57028959,7130576,47062202419,6600.056211,44485591650,14100,2.082447939,41.9
EU,Europe,SRB,Serbia,2015,Male,795,1.52459488,16.24694163,23.00789938,7095383,39655949731,5588.979444,42306818532,14230,1.39235822,42.466
EU,Europe,SRB,Serbia,2015,Female,269,0.52199561,4.71012296,7.39001244,7095383,39655949731,5588.979444,42306818532,14230,1.39235822,42.466
EU,Europe,SRB,Serbia,2016,Male,704,1.38834109,14.41030326,20.47922551,7058322,40692661657,5765.203352,40222278140,14980,1.122313974,45.227
EU,Europe,SRB,Serbia,2016,Female,258,0.51470295,4.27478165,7.12570967,7058322,40692661657,5765.203352,40222278140,14980,1.122313974,45.227
EU,Europe,SRB,Serbia,2017,Male,763,1.47422521,15.71115403,22.31114841,7020858,44179075779,6292.546549,39093005441,15540,3.131062486,46.764
EU,Europe,SRB,Serbia,2017,Female,242,0.4656891,3.91427388,6.72027521,7020858,44179075779,6292.546549,39093005441,15540,3.131062486,46.764
EU,Europe,SRB,Serbia,2018,Male,720,1.41204158,14.27729912,21.16585031,6982604,50640662859,7252.403668,44757653681,16810,1.959840763,47.653
EU,Europe,SRB,Serbia,2018,Female,229,0.45198855,3.83001683,6.39504392,6982604,50640662859,7252.403668,44757653681,16810,1.959840763,47.653
EU,Europe,SRB,Serbia,2019,Male,698,1.36038512,14.32254935,20.62811121,6945235,51514242939,7417.206608,48879370420,18360,1.849229845,49.127
EU,Europe,SRB,Serbia,2019,Female,243,0.48455602,3.94548073,6.8229621,6945235,51514242939,7417.206608,48879370420,18360,1.849229845,49.127
EU,Europe,SRB,Serbia,2020,Male,682,1.12820513,13.54925179,20.29577068,6899126,53356484591,7733.803469,51296371418,18970,1.575532901,49.436
EU,Europe,SRB,Serbia,2020,Female,213,0.37765957,3.52423766,6.01895547,6899126,53356484591,7733.803469,51296371418,18970,1.575532901,49.436
EU,Europe,SRB,Serbia,2021,Male,668,0.95554157,13.25243224,20.07814245,6834326,63101069561,9232.961606,57868434312,20650,4.085102853,52.138
EU,Europe,SRB,Serbia,2021,Female,214,0.32077225,3.53202194,6.10151611,6834326,63101069561,9232.961606,57868434312,20650,4.085102853,52.138
EU,Europe,SRB,Serbia,2022,Male,590,1.07374245,12.21184466,18.2052578,6664449,63563401044,9537.682867,61938450917,22720,11.98151173,54.011
EU,Europe,SRB,Serbia,2022,Female,179,0.32992351,3.07391044,5.2283733,6664449,63563401044,9537.682867,61938450917,22720,11.98151173,54.011
CSA,Central and South America,SUR,Suriname,1991,Male,35,2.8548124,18.64538476,16.67357429,415981,448100000,1077.212661,468974798.1,6820,25.96746251,40.128
CSA,Central and South America,SUR,Suriname,1991,Female,23,2.44941427,11.21049949,11.32469374,415981,448100000,1077.212661,468974798.1,6820,25.96746251,40.128
CSA,Central and South America,SUR,Suriname,1992,Male,36,3.49514563,18.11194066,16.838009,419521,404600000,964.4332465,436983534.7,6950,43.66617839,39.985
CSA,Central and South America,SUR,Suriname,1992,Female,16,1.86697783,6.23368427,7.73484936,419521,404600000,964.4332465,436983534.7,6950,43.66617839,39.985
CSA,Central and South America,SUR,Suriname,1995,Male,47,5.62200957,20.1897126,20.94399487,434490,691590497.7,1591.729379,585013520.8,6900,235.5588151,43.954
CSA,Central and South America,SUR,Suriname,1995,Female,17,2.43902439,6.37988454,7.81814085,434490,691590497.7,1591.729379,585013520.8,6900,235.5588151,43.954
CSA,Central and South America,SUR,Suriname,1996,Male,18,1.79640719,9.00510042,7.91459275,443834,861372806.2,1940.75444,729354280,6920,-0.701887251,42.454
CSA,Central and South America,SUR,Suriname,1996,Female,5,0.6234414,2.10817052,2.26470815,443834,861372806.2,1940.75444,729354280,6920,-0.701887251,42.454
CSA,Central and South America,SUR,Suriname,1997,Male,22,2.07351555,10.3785239,9.5576959,452887,926422500,2045.593051,834478109.1,7180,7.145111609,42.3
CSA,Central and South America,SUR,Suriname,1997,Female,12,1.46699267,5.0715168,5.35752554,452887,926422500,2045.593051,834478109.1,7180,7.145111609,42.3
CSA,Central and South America,SUR,Suriname,1997,Unknown,1,9.09090909,,,452887,926422500,2045.593051,834478109.1,7180,7.145111609,42.3
CSA,Central and South America,SUR,Suriname,1998,Male,21,1.65745856,11.26473255,9.02209123,461749,1110850000,2405.744246,944652301.7,7300,18.9753692,41.961
CSA,Central and South America,SUR,Suriname,1998,Female,9,0.98468271,3.9013805,3.96343075,461749,1110850000,2405.744246,944652301.7,7300,18.9753692,41.961
CSA,Central and South America,SUR,Suriname,1999,Male,37,2.64853257,18.81141079,15.72520836,470458,886290697.7,1883.889099,908170673.6,7080,98.77309141,40.271
CSA,Central and South America,SUR,Suriname,1999,Female,15,1.39275766,6.34879641,6.51921648,470458,886290697.7,1883.889099,908170673.6,7080,98.77309141,40.271
CSA,Central and South America,SUR,Suriname,1999,Unknown,1,2.7027027,,,470458,886290697.7,1883.889099,908170673.6,7080,98.77309141,40.271
CSA,Central and South America,SUR,Suriname,2000,Male,39,2.63870095,16.50324766,16.39447632,478998,947671969.7,1978.446611,929683323.8,7200,59.40168655,41.05
CSA,Central and South America,SUR,Suriname,2000,Female,14,1.28676471,6.16772323,6.00706259,478998,947671969.7,1978.446611,929683323.8,7200,59.40168655,41.05
CSA,Central and South America,SUR,Suriname,2000,Unknown,1,16.66666667,,,478998,947671969.7,1978.446611,929683323.8,7200,59.40168655,41.05
CSA,Central and South America,SUR,Suriname,2001,Male,57,3.88548057,25.48379232,23.69205319,487394,834279357.8,1711.714461,796422432.4,7080,38.58628789,41.937
CSA,Central and South America,SUR,Suriname,2001,Female,16,1.3876843,7.71098701,6.78003449,487394,834279357.8,1711.714461,796422432.4,7080,38.58628789,41.937
CSA,Central and South America,SUR,Suriname,2002,Male,49,3.08370044,21.31086069,20.1351107,495666,1093574468,2206.27291,928634466.5,7800,15.52739892,42.865
CSA,Central and South America,SUR,Suriname,2002,Female,21,1.70870627,9.36460008,8.7913192,495666,1093574468,2206.27291,928634466.5,7800,15.52739892,42.865
CSA,Central and South America,SUR,Suriname,2003,Male,58,3.6685642,26.42378806,23.55932685,503780,1274190311,2529.259422,1071714238,8330,23.00223218,43.793
CSA,Central and South America,SUR,Suriname,2003,Female,19,1.63090129,8.50859622,7.85932633,503780,1274190311,2529.259422,1071714238,8330,23.00223218,43.793
CSA,Central and South America,SUR,Suriname,2004,Male,49,3.00798036,22.78982265,19.67421112,510572,1484092538,2906.725278,1392461562,9120,9.98632512,44.721
